CODGEO;LIBGEO;CS1_81_IMMI1_SEXE1;CS1_81_IMMI1_SEXE2;CS1_81_IMMI2_SEXE1;CS1_81_IMMI2_SEXE2;CS1_82_IMMI1_SEXE1;CS1_82_IMMI1_SEXE2;CS1_82_IMMI2_SEXE1;CS1_82_IMMI2_SEXE2;CS1_83_IMMI1_SEXE1;CS1_83_IMMI1_SEXE2;CS1_83_IMMI2_SEXE1;CS1_83_IMMI2_SEXE2;CS1_84_IMMI1_SEXE1;CS1_84_IMMI1_SEXE2;CS1_84_IMMI2_SEXE1;CS1_84_IMMI2_SEXE2;CS1_85_IMMI1_SEXE1;CS1_85_IMMI1_SEXE2;CS1_85_IMMI2_SEXE1;CS1_85_IMMI2_SEXE2;CS1_86_IMMI1_SEXE1;CS1_86_IMMI1_SEXE2;CS1_86_IMMI2_SEXE1;CS1_86_IMMI2_SEXE2;CS1_87_IMMI1_SEXE1;CS1_87_IMMI1_SEXE2;CS1_87_IMMI2_SEXE1;CS1_87_IMMI2_SEXE2;CS1_88_IMMI1_SEXE1;CS1_88_IMMI1_SEXE2;CS1_88_IMMI2_SEXE1;CS1_88_IMMI2_SEXE2
21239;Échenon;0;0;10;0;0;0;10;0;0;0;10;5;5;0;30;35;0;0;10;110;0;5;115;20;0;0;49;84;0;0;94;169
21240;Échevannes;0;0;0;0;0;0;4;0;0;0;17;13;0;0;29;29;0;0;13;25;0;0;21;13;0;0;4;8;0;0;29;46
21241;Échevronne;0;0;8;4;8;0;8;4;0;0;4;0;0;0;16;16;0;4;8;16;4;0;24;4;0;4;20;39;8;8;51;28
21242;Échigey;0;0;4;0;0;0;12;4;0;0;12;0;0;0;16;23;0;0;4;27;0;0;39;0;0;0;4;23;0;0;55;62
21243;Écutigny;0;0;11;0;0;0;0;6;0;0;0;0;0;0;6;11;0;0;0;17;0;0;11;0;0;0;6;6;0;0;17;11
21244;Éguilly;0;0;5;0;0;0;10;0;0;5;0;0;5;0;0;0;0;0;0;5;0;0;10;5;0;0;0;5;0;0;5;5
21245;Épagny;0;0;4;0;0;0;0;0;0;0;8;12;0;0;37;25;0;4;12;33;0;0;21;4;0;0;21;21;0;0;50;58
21246;Épernay-sous-Gevrey;0;0;10;5;0;0;5;0;0;5;0;5;0;0;10;0;0;0;5;25;0;0;40;0;0;0;10;10;0;0;35;25
21247;Époisses;0;0;25;5;0;0;10;5;0;0;30;5;0;0;20;70;0;0;20;60;0;5;75;25;5;5;84;122;0;15;125;80
21248;Éringes;0;0;4;4;0;0;0;0;0;0;0;4;0;0;4;4;0;0;4;0;0;0;8;4;0;0;8;4;0;0;12;8
21249;Esbarres;0;0;24;4;4;0;28;8;0;0;8;4;0;4;20;32;0;0;8;84;0;0;104;16;0;0;72;92;0;0;108;100
21250;Essarois;0;0;5;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;20;15;0;0;10;10
21251;Essey;0;0;0;0;0;0;4;0;0;0;20;4;0;0;29;37;0;0;4;33;0;0;29;4;8;4;12;12;0;0;16;45
21252;Étais;0;0;0;0;0;0;5;0;0;0;0;0;0;0;10;10;0;0;0;10;0;0;5;0;0;0;20;15;0;0;15;10
21253;Étalante;0;0;0;5;0;0;0;0;0;0;0;9;0;5;5;0;0;0;5;14;0;0;23;0;9;0;14;23;0;0;14;19
21254;L'Étang-Vergy;0;0;0;0;0;0;10;0;0;0;5;5;0;0;14;19;0;0;5;29;0;0;29;0;0;0;14;10;0;0;34;29
21255;Étaules;0;0;0;0;0;0;4;4;0;0;16;4;0;0;28;16;0;0;4;16;0;0;12;0;0;0;32;36;0;0;68;28
21256;Étevaux;0;0;0;0;0;0;5;0;5;0;25;10;0;0;35;25;0;0;0;40;0;0;30;0;0;0;30;25;0;0;35;40
21257;Étormay;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;5;0;5;11;5;0;0;16;11
21258;Étrochey;0;0;5;0;5;0;5;5;0;0;5;0;0;5;0;15;0;0;0;10;0;0;10;5;5;5;25;20;14;39;5;20
21259;Fain-lès-Montbard;0;0;0;0;0;0;10;5;0;0;5;10;0;0;5;10;0;0;10;35;0;0;35;0;0;0;35;50;0;0;40;45
21260;Fain-lès-Moutiers;0;0;5;0;5;0;0;0;0;0;5;0;0;0;5;15;0;0;5;15;0;0;15;0;0;0;25;25;0;5;20;25
21261;Fauverney;0;0;0;0;0;0;5;5;0;0;40;20;0;0;30;40;0;0;0;85;0;0;105;20;5;0;68;70;0;0;85;85
21262;Faverolles-lès-Lucey;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;0;0;4;0;0;0;8;4;0;0;0;4
21263;Fénay;0;0;5;0;15;5;45;20;0;5;60;45;0;15;85;100;0;0;35;100;10;0;105;25;5;5;235;240;0;5;160;180
21264;Le Fête;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;0;0;17;0;0;8;0;0;0;13;4;0;0;4;17
21265;Fixin;0;0;23;8;0;0;12;0;0;0;78;47;0;0;31;39;0;0;8;31;0;0;23;16;0;12;124;113;0;0;70;89
21266;Flacey;0;0;0;0;0;0;4;4;0;0;9;4;0;0;9;18;0;0;13;4;0;0;18;0;0;0;13;22;0;0;9;31
21267;Flagey-Echézeaux;0;0;4;0;4;0;24;12;0;0;28;8;0;0;28;16;0;0;12;63;0;0;47;16;0;0;39;55;4;0;43;55
21268;Flagey-lès-Auxonne;0;0;8;4;0;0;12;0;0;0;8;4;0;0;8;8;0;0;8;21;0;0;12;8;0;0;29;12;0;0;33;37
21269;Flammerans;0;0;0;0;0;0;15;5;0;0;15;10;0;0;20;30;0;0;5;40;0;0;35;10;0;0;35;65;0;0;80;55
21270;Flavignerot;0;0;5;0;0;0;5;5;5;0;5;5;0;0;9;20;0;0;5;19;0;0;9;5;0;5;23;5;0;0;28;9
21271;Flavigny-sur-Ozerain;0;0;20;0;0;0;5;0;0;5;5;0;5;0;51;35;0;0;0;0;0;0;5;10;0;0;45;56;5;5;40;15
21272;Flée;0;0;0;0;0;0;4;4;0;0;12;4;0;0;8;4;0;0;0;12;0;0;20;4;4;0;24;24;0;0;24;12
21273;Fleurey-sur-Ouche;0;0;0;0;4;0;46;12;0;0;37;46;0;0;71;112;0;4;46;137;0;0;66;8;4;0;182;186;0;4;158;112
21274;Foissy;0;0;4;0;0;0;4;4;4;0;8;4;0;0;0;8;0;0;4;16;0;0;25;0;0;0;21;12;8;12;16;29
21275;Foncegrive;0;0;4;0;0;0;0;0;0;0;0;0;0;0;12;4;0;0;0;4;0;0;23;12;0;0;27;8;0;0;12;27
21276;Fontaines-en-Duesmois;0;0;10;0;0;0;0;0;0;0;5;0;0;0;0;10;0;0;5;10;0;0;15;0;0;0;25;15;0;0;5;10
21277;Fontaine-Française;0;0;10;0;0;0;5;5;0;0;25;10;0;0;45;35;0;0;20;99;0;0;144;30;0;0;90;105;0;0;138;135
21278;Fontaine-lès-Dijon;0;0;0;0;10;10;207;61;30;5;546;445;15;10;500;682;15;66;207;657;15;10;293;35;40;96;1116;1649;25;66;985;1115
21279;Fontaines-les-Sèches;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;8;8;0;0;4;0
21280;Fontangy;0;0;5;5;0;0;11;5;0;0;0;0;0;0;0;22;0;0;0;0;0;0;22;11;0;5;11;27;0;0;22;5
21281;Fontenelle;0;0;0;0;0;0;4;0;0;0;0;8;0;0;12;16;0;0;8;12;0;0;16;4;0;0;16;21;0;0;25;21
21282;Forléans;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;11;0;0;5;16;0;0;16;0;0;0;11;16;0;0;11;32
21283;Fraignot-et-Vesvrotte;0;0;8;4;0;0;8;0;0;0;4;0;0;0;0;4;0;0;0;11;0;0;4;0;0;0;0;4;0;0;0;11
21284;Francheville;0;0;9;0;0;0;0;0;5;0;14;0;0;0;14;28;0;0;5;28;0;0;18;0;0;0;23;18;0;0;46;42
21285;Franxault;0;0;12;12;0;0;4;0;0;0;4;12;0;0;33;25;0;0;16;37;0;0;49;25;0;0;41;70;0;0;41;74
21286;Frénois;0;0;15;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;0;10;5;0;0;15;15;0;0;5;15
21287;Fresnes;0;0;10;0;0;0;0;0;0;0;0;10;0;0;10;0;0;0;5;20;0;0;25;5;0;0;25;20;0;0;15;31
21288;Frôlois;0;0;12;8;0;0;0;4;4;0;4;0;0;0;0;4;0;0;8;16;0;0;12;0;0;4;20;29;0;0;25;33
21289;Fussey;0;0;4;4;0;0;0;0;0;0;12;0;0;0;12;4;0;0;0;21;0;0;8;8;0;0;4;0;0;0;17;29
21290;Gemeaux;0;0;0;0;5;0;10;5;0;0;55;25;5;0;50;85;0;0;5;90;5;0;85;15;10;5;45;65;0;0;180;130
21291;Genay;0;0;5;0;0;0;10;10;0;0;10;5;0;0;10;30;0;0;10;35;0;0;55;0;10;10;30;30;0;0;45;50
21292;Genlis;0;0;15;0;10;0;61;30;5;5;122;86;20;0;304;334;15;35;187;689;20;15;598;193;35;50;445;587;15;20;709;806
21293;Gergueil;0;0;0;0;0;0;8;4;0;0;4;0;0;0;12;8;0;0;8;16;0;0;16;0;0;0;12;12;0;0;20;8
21294;Gerland;0;0;5;0;0;0;20;0;0;0;5;15;0;0;40;25;0;0;10;45;0;0;35;15;0;0;35;45;0;0;80;50
21295;Gevrey-Chambertin;0;0;65;12;0;0;68;44;8;0;76;51;8;12;132;152;0;8;96;367;24;8;354;65;24;24;289;390;4;16;402;380
21296;Gevrolles;0;0;20;4;0;0;0;0;0;0;0;0;0;0;4;4;0;0;4;8;0;0;32;24;0;0;16;20;0;0;16;32
21297;Gilly-lès-Cîteaux;0;0;12;4;4;0;33;12;0;0;20;16;0;0;20;41;4;12;33;61;0;0;57;16;4;0;86;61;8;0;82;66
21298;Gissey-le-Vieil;0;0;0;0;0;0;5;0;0;0;0;0;0;0;5;15;0;0;0;10;0;0;15;0;0;0;19;19;0;0;10;5
21299;Gissey-sous-Flavigny;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;0;0;24;0;0;20;0;0;0;12;16;0;0;16;4
21300;Gissey-sur-Ouche;0;0;5;0;0;0;5;5;0;0;30;15;0;0;25;25;0;0;10;35;0;0;30;10;0;5;35;29;0;0;55;45
21301;Glanon;0;0;0;0;0;0;5;5;0;0;5;0;0;0;25;25;0;0;0;30;0;0;40;0;0;0;10;25;0;0;25;25
21302;Gomméville;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;10;0;5;25;5;5;5;25;15;0;0;30;20
21303;Les Goulles;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0
21304;Grancey-le-Château-Neuvelle;0;0;19;5;0;0;5;0;0;0;5;5;0;0;10;10;0;0;5;30;0;0;15;0;5;0;30;30;0;0;35;30
21305;Grancey-sur-Ource;0;0;8;4;0;0;0;0;0;0;4;0;0;0;8;0;0;0;4;20;4;0;28;4;4;4;40;44;0;0;12;36
21306;Grenant-lès-Sombernon;0;0;10;0;0;0;5;0;0;0;5;5;0;5;20;30;0;0;5;15;0;0;25;0;0;0;5;0;0;0;39;35
21307;Grésigny-Sainte-Reine;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;5;25;0;0;20;0;0;0;30;25;0;0;25;0
21308;Grignon;0;0;4;4;0;0;4;0;0;0;4;0;0;0;8;24;0;0;4;12;0;0;41;16;0;0;24;29;0;0;24;61
21309;Griselles;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;5;0;0;0;5;0;0;11;5;0;0;27;11;0;0;22;5
21310;Grosbois-en-Montagne;0;0;0;4;0;0;0;0;0;0;12;4;0;0;4;4;0;0;0;8;0;0;8;0;0;0;12;16;0;0;4;12
21311;Grosbois-lès-Tichey;0;0;0;0;0;0;5;0;0;0;0;0;0;0;5;5;0;0;0;5;0;0;10;0;0;0;20;10;0;0;15;20
21312;Gurgy-la-Ville;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;5;15;0;0;0;0
21313;Gurgy-le-Château;0;0;8;0;0;0;8;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;16;8;0;0;12;0
21314;Hauteroche;0;0;8;4;0;0;0;0;0;0;8;4;0;0;4;0;0;0;0;4;0;0;4;4;0;0;8;16;0;0;0;4
21315;Hauteville-lès-Dijon;0;0;0;0;4;0;33;8;4;0;88;33;0;4;88;105;0;8;33;100;0;0;38;4;8;8;121;161;0;4;155;205
21316;Heuilley-sur-Saône;0;0;8;0;0;0;8;4;0;0;4;8;0;0;12;16;0;0;12;44;4;0;32;4;0;0;40;48;0;0;36;52
21317;Is-sur-Tille;0;0;20;0;0;0;80;40;10;5;146;80;5;0;196;201;0;30;134;510;45;20;371;115;30;90;377;529;20;50;627;762
21319;Izeure;0;0;9;4;0;0;17;9;0;0;17;4;0;0;34;69;4;0;26;86;9;0;112;17;4;4;78;60;0;0;134;129
21320;Izier;0;5;0;0;0;0;10;10;0;0;20;30;0;0;45;45;5;0;10;100;10;5;95;15;15;10;75;50;0;0;110;156
21321;Jailly-les-Moulins;0;0;4;8;0;0;0;0;0;0;0;0;0;0;8;12;0;0;4;8;0;0;4;4;0;0;16;8;0;0;0;12
21322;Jallanges;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;12;0;0;12;44;0;0;44;4;0;0;44;48;0;0;36;68
21323;Jancigny;0;0;0;0;0;0;0;0;0;0;5;5;0;0;5;5;0;0;10;10;0;0;10;0;0;0;15;20;0;0;25;25
21324;Jeux-lès-Bard;0;0;5;0;0;0;5;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;5;10;0;0;15;20
21325;Jouey;0;0;5;0;5;0;0;0;0;0;5;15;0;0;5;0;0;0;5;5;0;0;25;0;0;0;20;45;0;0;10;30
21326;Jours-lès-Baigneux;0;0;12;4;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;12;0;0;4;0;4;4;8;8;0;0;12;16
21327;Val-Mont;0;0;29;5;0;0;4;0;0;0;0;0;0;0;4;4;0;0;4;36;4;0;29;8;0;0;41;41;0;0;12;24
21328;Juillenay;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;17;0;0;0;6;17;0;0;0;0
21329;Juilly;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;5;0;0;0;14;9;0;0;0;0
21330;Labergement-Foigney;0;0;0;0;0;0;10;0;0;0;26;0;0;0;10;31;0;0;5;31;0;0;31;15;0;5;77;82;0;5;15;31
21331;Labergement-lès-Auxonne;0;0;4;8;0;0;8;0;0;0;4;0;0;0;12;12;0;0;8;31;4;0;27;8;0;12;43;47;0;0;47;55
21332;Labergement-lès-Seurre;0;0;15;0;0;0;20;5;0;0;15;10;5;0;30;25;0;0;25;135;5;0;105;35;0;5;155;115;0;5;95;180
21333;Labruyère;0;0;4;0;0;0;0;8;0;0;4;4;0;0;16;8;0;0;8;28;0;0;24;0;0;0;20;20;0;0;36;32
21334;Lacanche;0;0;5;5;0;0;5;0;0;0;5;0;0;0;20;15;5;10;5;71;10;0;122;41;5;5;56;71;10;5;56;35
21335;Lacour-d'Arcenay;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;20;0;0;20;5;0;0;25;34;0;0;10;25
21336;Laignes;0;0;10;10;0;0;30;10;0;0;5;15;0;0;30;30;0;0;5;56;0;0;76;10;0;0;117;168;0;0;86;86
21337;Lamarche-sur-Saône;0;0;0;0;5;0;20;15;0;0;15;10;0;5;59;25;0;15;30;144;5;0;183;45;5;10;158;178;0;0;144;238
21338;Lamargelle;0;0;5;0;0;0;5;5;0;0;5;5;0;0;10;10;0;0;0;30;0;0;15;5;0;0;0;25;5;0;10;15
21339;Lantenay;0;0;0;0;0;0;15;5;0;0;40;30;0;0;30;25;0;0;20;70;0;0;35;10;0;0;50;30;0;0;80;85
21340;Lanthes;0;0;4;4;0;0;4;0;0;0;4;4;0;0;21;4;0;4;8;16;0;0;33;8;0;0;29;33;0;0;49;45
21341;Lantilly;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;15;0;0;0;20;0;0;10;0;5;5;10;5;0;0;5;30
21342;Laperrière-sur-Saône;0;0;4;0;0;0;16;4;0;0;16;4;0;0;8;8;0;0;4;28;0;0;56;16;4;4;36;48;0;4;60;92
21343;Larrey;0;0;0;0;0;0;0;0;0;0;5;0;5;0;5;11;0;0;0;0;0;0;11;5;0;0;11;11;0;0;22;11
21344;Lechâtelet;0;0;0;0;0;0;0;5;0;0;9;0;0;0;0;9;0;0;5;19;0;0;33;9;0;0;24;19;0;0;62;28
21345;Léry;0;0;0;0;0;0;0;5;0;0;11;5;0;5;5;5;0;0;0;26;0;0;42;16;0;0;26;26;0;0;37;48
21346;Leuglay;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;10;0;0;5;30;0;5;65;25;5;10;30;25;0;0;30;25
21347;Levernois;0;0;0;0;0;5;40;10;0;5;10;20;0;0;15;10;0;0;0;30;0;0;0;5;0;0;25;35;0;0;40;40
21348;Licey-sur-Vingeanne;0;0;10;0;0;0;0;0;0;0;0;0;0;0;5;10;0;0;0;10;0;0;15;5;0;0;5;15;0;0;15;10
21349;Liernais;0;0;5;5;0;0;21;0;0;0;5;5;0;0;10;16;0;0;31;52;0;0;42;16;0;0;94;78;0;0;73;89
21350;Lignerolles;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;0;10;0;0;0;5;10;0;0;0;15
21351;Longchamp;0;0;5;0;0;0;10;5;0;0;30;25;0;0;85;65;0;10;35;135;5;5;125;30;10;10;75;110;5;5;200;190
21352;Longeault;0;0;0;0;0;0;5;10;0;0;15;10;0;0;25;30;0;0;20;70;0;0;70;35;10;5;65;55;0;0;45;90
21353;Longecourt-en-Plaine;0;0;5;0;5;0;25;0;0;5;45;30;5;0;69;99;0;10;20;139;5;0;129;25;5;5;99;109;0;10;188;158
21354;Longecourt-lès-Culêtre;0;0;5;0;0;0;5;5;0;0;0;0;0;0;0;5;0;0;0;5;0;0;10;0;0;0;0;5;0;0;0;5
21355;Longvic;0;0;0;0;28;16;88;40;16;12;192;176;32;16;562;552;28;115;397;1001;186;75;739;201;129;61;834;891;55;150;1081;1291
21356;Losne;0;0;15;5;15;0;41;10;0;0;26;5;0;0;41;62;0;10;21;241;5;5;195;10;15;15;200;195;0;15;236;251
21357;Louesme;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;11;0;0;4;8;0;0;11;8;0;0;15;23;0;0;0;26
21358;Lucenay-le-Duc;0;0;11;0;0;0;0;5;0;0;11;0;0;0;0;11;0;0;0;11;0;0;43;16;0;0;16;11;0;0;27;32
21359;Lucey;0;0;5;0;0;0;5;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;5;5;0;5;10;5;0;0;5;15
21360;Lusigny-sur-Ouche;0;0;0;0;0;0;5;0;0;0;10;0;0;0;10;5;0;0;0;15;0;0;5;0;0;0;5;10;0;0;25;5
21361;Lux;0;0;16;4;0;0;16;0;0;0;20;16;0;0;16;32;0;0;0;44;0;0;77;8;0;8;52;56;4;4;89;77
21362;Maconge;0;0;4;0;0;0;0;0;0;0;12;4;0;0;4;4;0;4;0;23;0;0;12;0;0;0;16;12;0;0;23;19
21363;Magnien;0;5;5;5;0;0;21;11;0;0;5;5;0;0;5;11;0;0;11;32;0;0;11;0;0;5;53;69;0;0;63;37
21364;Magny-Lambert;0;0;5;0;5;0;0;0;0;0;0;0;0;5;0;5;0;0;5;16;0;0;0;0;0;0;16;16;0;0;10;10
21365;Magny-la-Ville;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;12;0;0;16;4;0;0;4;12;0;0;8;4
21366;Magny-lès-Aubigny;0;0;0;0;0;0;5;0;0;0;5;5;0;5;10;5;0;0;0;10;0;0;30;15;0;0;25;35;5;0;30;20
21367;Magny-Montarlot;0;0;0;0;0;0;10;0;0;0;10;0;0;0;10;15;0;0;0;25;0;0;46;10;0;0;20;25;0;0;40;46
21368;Magny-lès-Villers;0;0;0;0;4;0;4;0;0;0;8;12;0;0;8;12;0;0;4;16;0;0;40;12;0;0;28;40;0;0;36;24
21369;Magny-Saint-Médard;0;0;5;0;0;0;10;0;0;0;20;10;0;0;20;20;0;0;0;45;0;0;20;5;0;0;20;30;0;0;55;35
21370;Magny-sur-Tille;0;0;5;0;0;0;20;0;0;0;64;34;0;0;64;74;0;0;20;54;0;5;49;25;10;0;74;64;0;5;93;191
21371;Les Maillys;0;0;16;4;0;0;8;4;0;0;12;4;0;0;44;32;0;4;20;121;0;0;101;32;8;4;85;81;8;0;145;129
21372;Maisey-le-Duc;0;0;4;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;4;11;4;0;8;8;0;0;4;11;0;0;11;11
21373;Mâlain;0;0;0;0;0;0;20;0;0;0;55;15;0;5;35;69;0;0;20;54;0;0;94;20;0;0;65;60;0;0;109;130
21374;Maligny;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;5;0;5;0;30;5;0;36;0;0;0;41;36;0;0;10;20
21375;Manlay;0;0;11;5;0;0;11;5;0;0;0;0;0;0;0;11;0;0;5;32;0;0;21;5;0;0;16;26;0;0;21;11
21376;Marandeuil;0;0;0;0;0;0;10;0;0;0;0;0;0;0;20;15;0;0;5;10;0;0;5;0;0;0;0;0;0;0;25;20
21377;Marcellois;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;0;0;10;0;0;0;0;15;0;0;0;0
21378;Marcenay;0;0;4;0;4;0;8;0;0;0;4;0;0;0;4;4;0;0;0;8;0;0;8;0;0;0;8;16;0;0;16;16
21379;Marcheseuil;0;0;20;10;0;0;9;0;0;0;5;0;0;0;0;5;0;0;0;10;0;0;15;0;0;0;25;20;0;0;15;20
21380;Marcigny-sous-Thil;0;0;0;0;0;4;4;0;0;0;0;4;0;0;12;8;0;0;0;4;0;0;0;0;0;0;8;0;0;4;16;12
21381;Marcilly-et-Dracy;0;0;4;0;0;0;0;0;0;0;0;0;0;0;12;8;0;0;0;12;0;0;8;0;0;0;12;21;0;0;8;16
21382;Marcilly-Ogny;0;0;8;8;0;0;0;0;0;0;4;8;0;0;20;20;0;0;4;8;0;0;16;4;0;0;40;28;0;0;0;16
21383;Marcilly-sur-Tille;0;0;4;0;0;0;28;12;0;0;53;20;12;4;81;101;0;8;57;198;16;4;170;36;24;12;178;158;12;0;242;267
21384;Marey-lès-Fussey;0;0;5;5;0;0;5;5;0;0;0;0;0;0;5;0;0;0;11;11;0;0;0;0;0;0;5;5;0;0;0;0
21385;Marey-sur-Tille;0;0;5;5;0;0;0;0;0;0;5;5;0;0;10;35;0;5;10;30;0;0;45;10;5;0;30;25;0;0;55;45
21386;Marigny-le-Cahouët;4;4;0;8;0;4;12;12;0;0;8;0;0;0;0;12;0;0;8;36;4;0;28;16;4;0;16;32;16;0;44;40
21387;Marigny-lès-Reullée;0;0;4;0;0;0;4;4;0;0;12;4;4;0;12;0;0;4;0;37;0;0;21;8;0;0;21;16;0;0;25;33
21388;Marliens;0;0;0;0;0;0;9;5;0;0;9;5;0;0;47;47;0;5;24;80;0;0;47;0;9;0;28;24;0;0;104;90
21389;Marmagne;0;0;0;0;0;0;5;5;0;0;5;0;0;0;11;11;0;0;0;26;0;5;16;0;0;0;48;53;0;0;16;21
21390;Marsannay-la-Côte;0;0;35;0;5;5;80;35;10;0;180;135;15;20;290;379;0;25;160;484;30;10;343;90;55;75;584;728;15;60;680;670
21391;Marsannay-le-Bois;0;0;4;0;0;0;24;8;0;0;40;16;0;0;80;68;0;0;12;84;0;0;56;12;4;0;72;60;0;4;137;137
21392;Martrois;0;0;5;0;0;0;5;0;0;0;0;0;0;0;5;5;0;0;0;15;0;0;5;5;0;0;5;5;0;0;21;0
21393;Massingy;0;0;0;0;0;0;5;0;0;0;0;5;0;0;5;20;0;0;5;20;0;0;35;0;0;5;15;5;0;0;15;25
21394;Massingy-lès-Semur;0;0;5;0;0;0;5;0;0;0;0;5;0;0;5;11;0;0;0;26;0;0;21;5;5;0;21;11;0;0;26;21
21395;Massingy-lès-Vitteaux;0;0;0;0;5;0;5;0;0;5;0;0;0;0;5;5;0;0;0;5;0;0;20;5;5;0;5;5;0;0;25;10
21396;Mauvilly;0;0;8;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;8;0;0;4;0;0;4;4;4;0;0;4;11
21397;Mavilly-Mandelot;0;0;0;0;0;0;5;0;0;0;0;10;0;0;10;5;0;0;5;5;0;0;25;10;0;0;30;20;0;0;35;15
21398;Maxilly-sur-Saône;0;0;10;0;5;0;10;0;0;0;0;0;0;0;15;10;0;0;0;50;0;0;45;5;0;0;50;45;0;0;50;50
21399;Meilly-sur-Rouvres;0;0;0;0;0;0;8;4;0;0;12;0;0;0;16;12;0;0;4;24;0;0;8;0;4;0;24;28;0;0;20;16
21400;Le Meix;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;4;0;0;0;4;0;0;17;4;0;0;0;0;0;0;4;8
21401;Meloisey;0;0;26;16;0;0;5;0;0;0;5;0;0;0;21;21;0;0;0;31;0;0;36;5;0;0;42;47;0;0;16;47
21402;Menesble;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;6;0;0;0;0;0;0;0;11;0
21403;Ménessaire;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;25;21;0;0;4;4
21404;Ménétreux-le-Pitois;0;0;10;0;0;5;10;0;0;0;20;5;0;5;31;51;0;0;15;51;0;0;31;0;0;0;51;51;0;0;41;56
21405;Merceuil;0;0;15;5;0;5;10;20;0;0;25;10;0;0;45;40;0;0;15;100;0;0;75;10;0;5;110;75;0;0;130;125
21406;Mesmont;0;0;0;0;0;0;8;0;0;0;32;12;0;0;16;32;0;0;8;8;0;0;12;4;0;0;12;24;0;0;44;20
21407;Messanges;0;0;15;0;0;0;10;0;0;0;10;20;0;0;15;10;0;0;0;10;0;0;5;0;5;0;30;20;0;0;40;50
21408;Messigny-et-Vantoux;0;0;5;10;5;0;50;25;0;5;115;55;0;5;85;105;0;0;25;138;0;0;55;15;0;0;195;293;5;10;185;200
21409;Meuilley;0;0;5;5;0;0;5;10;0;0;15;10;0;0;35;30;0;5;5;49;0;0;64;10;5;0;64;45;0;0;49;59
21410;Meulson;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;0;5;0;0;5;5
21411;Meursanges;0;0;10;0;0;0;5;10;0;0;35;5;0;5;35;64;0;0;20;70;0;0;55;5;0;0;10;45;0;0;80;90
21412;Meursault;0;0;79;31;4;0;39;31;4;0;24;24;8;0;67;51;0;12;8;145;8;8;165;63;12;12;137;146;0;0;185;200
21413;Millery;0;0;20;0;0;0;10;0;0;0;15;20;0;0;25;15;0;0;0;55;0;0;35;5;0;0;45;45;0;0;50;45
21414;Mimeure;0;0;10;10;5;0;10;0;5;0;0;10;0;0;5;29;0;15;0;30;0;0;54;15;0;0;20;34;0;0;40;35
21415;Minot;0;0;16;11;0;0;5;0;0;0;0;11;0;0;0;0;0;0;5;11;0;0;27;0;5;0;38;38;0;0;11;11
21416;Mirebeau-sur-Bèze;0;0;10;0;5;0;35;10;0;0;65;30;0;5;109;149;0;10;75;212;0;0;184;20;20;10;204;303;5;0;273;373
